1516.135986
13.600864,-2.715966,-0.871635,1.638098,4.316377,1.468159,4.675880,0,0.656484
24.512999,-3.055631,-0.810066,1.555819,4.220529,1.454008,4.701209,0,0.554174
17.486977,5.953528,-0.842888,1.668675,4.383081,1.456835,0.050897,0,0.487090
9.427732,6.632976,-0.888908,1.616761,3.990529,1.476797,3.136151,0,0.483527
6.954517,6.465193,-0.914478,1.601346,4.055586,1.473977,3.208971,0,0.442399
11.853153,6.426344,-0.796197,1.599605,3.770333,1.624689,0.131817,0,0.435730
43.747082,-3.202235,-0.452476,1.684323,3.939388,1.619509,4.666216,0,0.342976
3.648815,-3.022345,-0.981556,1.645978,3.969630,1.512991,4.635574,0,0.237039
22.481047,6.738709,-0.501529,1.724162,3.888860,1.811819,3.130147,0,0.233392
19.994650,6.444852,-0.748643,1.558149,3.869953,1.489072,3.105602,0,0.190165
