2024.151001
28.156528,6.197095,-1.175883,1.602457,3.885164,1.435930,1.605832,0,0.553067
22.629074,6.257013,-1.165962,1.545259,3.506444,1.494259,1.587318,0,0.546463
26.314531,-2.860404,-0.731413,1.647522,3.950203,1.639989,4.688796,0,0.525356
29.421532,20.810471,-1.535842,1.617576,3.718032,1.506145,4.710845,0,0.450482
30.260807,23.607414,-1.730394,1.655925,3.782711,1.493651,4.604998,0,0.424367
36.466179,6.196532,-0.845444,1.607659,3.968987,1.612138,1.526242,0,0.336156
36.036179,-24.596323,0.798269,2.011750,5.668054,2.367785,1.474589,0,0.233082
35.746761,-29.306620,0.940543,1.669154,3.951788,1.556200,3.161631,0,0.175891
43.304768,6.388520,-0.830899,1.625027,4.136825,1.653434,1.588317,0,0.175742
29.579243,18.494225,-1.482735,1.684497,4.312664,1.426962,4.561083,0,0.154073
