1108.925049
8.117348,-2.329346,-1.023648,1.641753,3.688447,1.507678,4.693624,0,0.624198
14.636243,-2.507296,-0.936922,1.580560,3.354984,1.577087,4.630739,0,0.619861
9.962523,2.658014,-0.930047,1.615548,3.650910,1.550419,4.670399,0,0.559613
30.195143,2.997755,-0.922040,1.561593,3.623519,1.560513,1.622919,0,0.532140
19.701078,-2.163103,-0.924395,1.608759,3.886677,1.466323,4.718314,0,0.519479
35.753155,2.446139,-0.688688,1.693598,4.293193,1.903170,1.610430,0,0.455355
15.000821,2.763099,-0.998249,1.583894,3.637655,1.512329,1.564460,0,0.430160
4.787805,2.551387,-0.976062,1.626429,3.641204,1.537157,1.553030,0,0.392390
57.066986,-0.901711,-0.894555,1.697642,3.937154,1.625186,1.856416,0,0.242691
41.670101,1.586592,-0.783477,1.589238,3.942258,1.685535,1.655249,0,0.198001
2.482469,-2.688924,-0.863471,1.603230,3.573553,1.517735,4.690904,0,0.128232
