1413.824951
6.917100,-2.759437,-0.845161,1.537384,3.371507,1.609389,4.676809,0,0.630440
20.694407,-2.792951,-0.954889,1.592250,3.507694,1.395489,4.736669,0,0.591236
25.791853,-6.313014,-0.848475,1.626651,3.781729,1.579251,0.060886,0,0.509765
10.736356,6.833925,-0.586499,1.640137,3.774973,1.747937,3.119127,0,0.498817
18.375603,5.658381,-0.844069,1.580078,3.873322,1.454773,0.015401,0,0.423205
16.181932,5.981059,-0.912291,1.538981,3.746331,1.447923,0.066496,0,0.407939
13.428214,6.872327,-0.891322,1.567783,3.564116,1.469519,3.194663,0,0.373980
8.416883,6.143172,-0.808958,1.651089,4.139080,1.516525,0.063324,0,0.311467
23.086891,6.200285,-0.706012,1.623700,4.419266,1.486555,0.052166,0,0.230636
54.675571,-2.748562,-0.889084,1.744206,4.348001,1.618351,4.686818,0,0.211059
5.793719,5.937624,-1.153561,1.604293,4.040038,1.424147,3.197186,0,0.176918
37.676731,6.771091,-0.661730,1.675176,4.546186,1.692190,-0.036492,0,0.172158
