1498.598022
8.375019,3.941392,-1.047868,1.674039,4.023506,1.471204,1.613031,0,0.642760
14.480550,3.731741,-0.974972,1.581167,3.722226,1.552651,1.607187,0,0.611003
13.599557,-5.122613,-0.709677,1.779176,4.383598,1.477396,1.581693,0,0.591707
25.078054,-2.893134,-0.912207,1.628559,3.450771,1.501303,4.924990,0,0.556314
20.820738,3.357269,-1.076124,1.492991,3.647000,1.427244,1.627269,0,0.454993
25.754908,3.144478,-1.026468,1.642951,4.227218,1.418113,1.575985,0,0.370832
33.425926,-6.372943,-0.862066,1.655797,3.245238,1.571870,5.411988,0,0.333362
29.496685,-4.141721,-0.908114,1.520277,3.269645,1.476332,5.204315,0,0.332952
18.015942,-6.537148,-0.675596,1.573077,4.171767,1.442049,-0.016830,0,0.226561
69.006409,-21.286633,0.335437,1.693182,4.316150,1.568664,2.746149,0,0.130999
3.078940,3.865176,-1.112380,1.597188,3.989093,1.471613,1.473454,0,0.103853
