1596.342041
14.301447,6.948795,-1.102026,1.683533,4.139815,1.531914,1.566254,0,0.650101
30.546192,10.331868,-0.872851,1.605623,4.050591,1.920042,1.602646,0,0.635180
19.592823,-0.442403,-0.912641,1.693218,3.414444,1.607731,4.691915,0,0.622595
32.359425,5.777750,-1.052168,1.632737,4.006481,1.554162,1.654395,0,0.486696
31.000065,-4.494445,-0.937665,1.626962,3.711010,1.462568,-0.693372,0,0.464144
23.011995,14.859609,-0.894787,1.540116,3.702876,1.545210,1.656904,0,0.459083
13.597825,-4.849000,-0.795296,1.734755,4.037901,1.621784,-0.761452,0,0.390931
40.787434,9.677951,-0.892735,1.740719,4.126187,1.525949,1.645461,0,0.207011
48.483364,4.422593,-0.927191,1.624919,4.026701,1.505192,1.669482,0,0.181540
24.530636,10.248650,-1.052863,1.729647,4.039989,1.604788,1.613484,0,0.172908
