1109.659058
5.745043,-2.773560,-0.884701,1.449623,3.199263,1.582202,4.687162,0,0.630532
23.397512,0.470460,-0.812695,1.703906,3.397583,1.355066,4.714586,0,0.628445
9.682143,2.846526,-0.904150,1.547327,3.406228,1.488395,4.733502,0,0.602049
23.863506,-2.294443,-0.829104,1.577700,3.501547,1.422443,4.684699,0,0.549564
32.442677,2.935360,-0.745161,1.610958,3.345794,1.361343,4.704057,0,0.511434
4.961118,2.669946,-0.929475,1.569478,3.725125,1.559949,4.693645,0,0.440728
23.755339,15.322506,-0.800628,1.630956,4.231594,1.491751,1.524915,0,0.421765
38.901764,15.521074,-0.551142,1.586040,3.738284,1.471069,1.627892,0,0.357802
11.567825,5.972709,-0.946417,1.536490,3.601053,1.392130,0.688202,0,0.302211
43.321968,7.063767,-0.452508,1.611196,4.317055,1.463050,0.626075,0,0.288348
22.283365,6.409843,-0.806311,1.505405,3.875643,1.467290,0.730061,0,0.251659
25.052301,6.375734,-0.702893,1.495892,3.459753,1.544860,0.551967,0,0.199739
33.088696,6.936993,-0.622045,1.575017,3.807066,1.469324,0.737301,0,0.193553
14.725741,6.363860,-0.863063,1.468521,3.563546,1.417376,0.694986,0,0.183746
