1587.859009
13.080149,5.872289,-1.181706,1.692514,3.854772,1.461386,1.574650,0,0.587291
18.537668,5.899338,-1.185017,1.621035,3.984897,1.467540,1.582018,0,0.581102
23.384827,5.859157,-1.139773,1.512495,3.660296,1.408481,1.596383,0,0.521011
29.300402,5.868291,-1.136367,1.625322,3.978160,1.409704,1.593072,0,0.468476
36.813366,5.632122,-1.146080,1.543731,3.904094,1.608470,1.631104,0,0.434066
25.147829,-9.170787,-0.231895,1.586477,3.947933,1.454158,0.008023,0,0.430235
31.222504,-3.363030,-0.650319,1.658941,4.118628,1.719625,4.734528,0,0.332456
36.769257,-3.354323,-0.681868,1.643281,4.202744,1.472855,4.749167,0,0.239614
32.682423,-23.744616,0.458089,1.662824,4.339198,1.515463,-0.031719,0,0.136627
39.289413,-8.442638,0.517908,1.743428,4.071694,1.821427,1.535277,0,0.121262
